group_id,分类,分类中文,日文母故事名,网站显示文本,子剧情数量,出现次数,source_sha256,children_sha256
memoria:f8394fb031ad21f3,メモリア,记忆结晶资料,No.272 いなくなったりはしませんよ,No.272 我可不会消失,1,1,f8394fb031ad21f3c7cd8960e4b2619eb142f8523435c9df193bb5fe83d5d840,ded845a1ec67d15a1fa74194399bb519f0539e9aa9bdd546f48292b3a277bd9f
memoria:8d17f0b055a43872,メモリア,记忆结晶资料,No.273 メルアド、登録しといたから,No.273 邮件地址已经存好了,1,1,8d17f0b055a43872ac4a3e82ea122789631b6d8c13f89aec15a5de6d1a9ed161,55fccbc626742bec7bf11c86ec975679409ae658863c4d23d6ee80326f777e46
memoria:810c3bb6094c33db,メモリア,记忆结晶资料,No.274 迷子は日常自販機,No.274 迷路是家常便贩,1,1,810c3bb6094c33db2d312645c802ada9e8d7cf01efc6e33ec985318e514a0973,b0049da48fbc9c04629b2cad1af18aec4e5125efc261bda2adace96d8ce056a6
memoria:7546734d5dc0bf12,メモリア,记忆结晶资料,No.275 公平すぎる味覚,No.275 过度公平的味觉,1,1,7546734d5dc0bf12b5fd00c5288df7f992d2a3d30e590b90676b683df03b1010,79d05c068ecd4642068f9c70722ccc91f597ba41506e4a1b86e99d95ad4d0b50
memoria:acc502eb638930ec,メモリア,记忆结晶资料,No.276 魔法少女VSシリーズ？第２弾,No.276 魔法少女VSシリーズ？第２弾,1,1,acc502eb638930ecc3fee1dfcb8f7bf846c340725b2792f99df852fc8c29b542,c894733b264361ca2226002f3e389993aee6b05d38c417e16d1d1424b266d08a
memoria:a505578ba7dc3347,メモリア,记忆结晶资料,No.277 クリスマス・ナイト・マジック,No.277 クリスマス・ナイト・マジック,1,1,a505578ba7dc33475972bcee274ac7fc2ad0348cacbb59d4264d7b62903400e6,2f2e99e6d2b01756e38a6af10eceb54474cf6f45389ae42c37a3ffa743aebc1d
memoria:6029fe4e4ed56eee,メモリア,记忆结晶资料,No.278 サンタお姉さんの思い出,No.278 圣诞老人姐姐的回忆,1,1,6029fe4e4ed56eeefadd7869478afae613b93f1ef879ea25492113032edf4943,2d11a833b1863e22f2010c45289b56e9ebdffd92ce5fa57d2a9d7a908a6fb0c3
memoria:e17daf1eefe4140c,メモリア,记忆结晶资料,No.279 至高のボディはアリナが守る,No.279 至高的Body就让阿莉娜来保护,1,1,e17daf1eefe4140cf7dab55e84b813b7e015dda34d49af29646edcea87b5b027,1189ac6c4585b2008b80613c7dc0be0293c5734d067f0116b36c91ceb0296a2f
memoria:358a5717d7b1050e,メモリア,记忆结晶资料,No.28 サイエンスドランカー,No.28 Science Drunkard,1,1,358a5717d7b1050edf10b4c986421422521680e7d023a754f0efafb6a8d70dbb,c698ffd9d948af017c6c8c83a36190556ed72874ad665e439301d7be286ed49a
memoria:af47002528edbc4b,メモリア,记忆结晶资料,No.280 噂の少女デス・カリブー,No.280 噂の少女デス・カリブー,1,1,af47002528edbc4b0d48a89c53dde972b085e1beb51fd4a72903b5ea7063abfc,89bac076ab47d29fb3a8b2d79a512492bb5ae91dbd070404c382da14850fb9aa
memoria:ae0aac37a35bda46,メモリア,记忆结晶资料,No.281 みたまのドリームおせち,No.281 御魂的梦想御节,1,1,ae0aac37a35bda4612a90e0193090a5901a1aeb208db13ca399588a3eb90251b,bf228567905cb3c32637fde89f93063378949d6ad2c97f9ecdd47ef487fdb226
memoria:cfcb28d6f5c0b04c,メモリア,记忆结晶资料,No.282 屋台パラダイス,No.282 路边摊天堂,1,1,cfcb28d6f5c0b04c1b608418d22e537fb24c9fad64e9e8b5ff0560630e40ecda,3264f23c93d3c416ce897df086c13427c2effc9b379660b5cbc6a9bfca2629d4
memoria:fa30ab76ac0f22f3,メモリア,记忆结晶资料,No.283 新年会の給仕係,No.283 新年会的侍者,1,1,fa30ab76ac0f22f3a9d0da7ff69566b293e9bb15fed5cdb70dba7b165ae079d2,a4e1812ff943fb9c48ea8e5a7839ce2cb55372eab082a98d1e553cd574df120a
memoria:067ac67348a94632,メモリア,记忆结晶资料,No.284 願いよ届け,No.284 求祈愿蒙垂听,1,1,067ac67348a94632846ae05242954dcb98803bb115503f1168437a0c24e6c0ee,894ccacd2aab833ab0fee90e6306dcca1f678eb0619a0fdd0a457e28361a5bd9
memoria:b0926813a928c8c5,メモリア,记忆结晶资料,No.285 オーバーリミッター,No.285 Over Limiter,1,1,b0926813a928c8c592e33eb1ea49daec20ad1a28c6ae2a0fc2cb173c7ccfc306,6eac3cac7a163a87ee5edf8d9f04c343f3a0f05a824a86bae46eadfaa90c2b51
memoria:ebac8cecd5187fc4,メモリア,记忆结晶资料,No.286 オーバーリミッター・コア,No.286 オーバーリミッター・コア,1,1,ebac8cecd5187fc44d97d85badb32cf27d1b2021a250042ad7286f8c034cc314,00447e8213981b7d7c19a1a8c5911b86364b91965c59607255ff5785dad8eb84
memoria:3215bd571ada93f9,メモリア,记忆结晶资料,No.287 壊れた世界で,No.287 在崩坏的世界里,1,1,3215bd571ada93f959e0a6acadc1df28c8bcf5c3a05db2e7af43f40f8eb3ce4f,30f36245301369a32f26a34f3d3874c48668f7820e9c778ad977d00e8797720b
memoria:7839e9a0ddb94c31,メモリア,记忆结晶资料,No.288 祈りの対価を,No.288 将祈祷的代价,1,1,7839e9a0ddb94c31400a14c9cfae706aca6c414d8668a119fba4a2befe512f5d,87f95919fc40472cfeec4b393802a4ade416a52acba5103cf7cf468d2cce618a
memoria:1d8de491db3605fe,メモリア,记忆结晶资料,No.289 ココロ、伝え合って,"No.289 心灵,互相传达",1,1,1d8de491db3605fe465916d43ef4323d36c4b7ee94c3e7ed5557cf136bce9e78,3887e8b561d7bfbb42d1b35e71c4acf75a5a16ad17fa33219f5fa9d0298303ac
memoria:e0ba2e55ec6a8cc8,メモリア,记忆结晶资料,No.29 放課後は大忙し！,No.29 放課後は大忙し！,1,1,e0ba2e55ec6a8cc8fa2092f584e968e85dc66718e05beed5744c20459d9128f0,d1d8494b375cbbc0eca3550134dbebef24bdee474a2db091f12435949982eff8
memoria:9f3823d63975b734,メモリア,记忆结晶资料,No.290 運命への抗戦,No.290 对命运的抗战,1,1,9f3823d63975b73427ba149c403e2baa15b442d53eef08f0949b7d90798198a7,267bc885b14d32e4b454cc5d5caca5cdc9004a6993971828b9189a13214aa5a4
memoria:b4ab3b44c0d58288,メモリア,记忆结晶资料,No.291 甘いおすそわけ,No.291 甜蜜分享,1,1,b4ab3b44c0d582885172e3fa661385384f7e4aab1babc2c7affc986403aa7ea1,0b3f7cb996165cfd02c2284e0667f3b7390242e213c5acc4f73ac39f86525634
memoria:6ddd5951a15139d9,メモリア,记忆结晶资料,No.292 ワンダフル・タイム,No.292 ワンダフル・タイム,1,1,6ddd5951a15139d9211bd659d316ce1df6fcf6ab91bee49edf608bbb64b84e0b,35b36cf5979b79290c4ab6984b3467ad2d61580c26fc9b8643cbd08351b17640
memoria:992397c5a28f4eab,メモリア,记忆结晶资料,No.293 初恋もまだのふたりに,No.293 献给未经初恋的二人,1,1,992397c5a28f4eab534c9a59de25d3045dbf1a778516881ea671f675a1e666b9,4a184c5c1f10ea3cf3034f2f99418e290e8c5fabb3b33181f7b5e159322cf533
memoria:2bcf3ea8939467ba,メモリア,记忆结晶资料,No.294 いつだってノリが大事！,No.294 いつだってノリが大事！,1,1,2bcf3ea8939467ba61ae3bf3caa1165320135712a2927dcae1e2b45c3441be70,96aa6bf412e69c19ff5f524b9d610624b2b3a8376f154ee7193e88dd3b312ce8
memoria:f1cea6f47db2bbdd,メモリア,记忆结晶资料,No.295 空気を吸って吐くように,No.295 如同呼吸空气,1,1,f1cea6f47db2bbddb7772b14bd8609704d5dc0369d1c9bd0a8bee898ba7eaedd,22f7f785a9fcf3574d21a7a46c8add55d10262f2300c2e82f3e2c079664898aa
memoria:b71b2f7772b44128,メモリア,记忆结晶资料,No.296 武器は加速装置,No.296 武器是加速装置,1,1,b71b2f7772b441283d56b7227baf9e8698564dbc4e79141229dc046b91901fb4,a74f818ec95fd7156afceeef41c43c4c5bc6a3fc9963a05d6c2e34128d3117df
memoria:4059b09acb4247ab,メモリア,记忆结晶资料,No.297 弱点は自転車,No.297 弱项是自行车,1,1,4059b09acb4247ab803e01776d65eaf37006aff4d70f2d7e162bc7aeea7024e4,e9ad7db3d0d15375ea0e072bc99d647d9ec1527bb189957e2d2acd50bf6633d2
memoria:2fe8b27c102b9158,メモリア,记忆结晶资料,No.298 エースはサウスポー,No.298 王牌是左撇子,1,1,2fe8b27c102b915882af441059ac9279ee1c30a5ac1c6ac7bed943e96adfebe4,70c0489e9282908690e00a8b3f616fc9ab39bda733526839e1c02d15d3144b0e
memoria:b2f211392295214a,メモリア,记忆结晶资料,No.299 自称500歳の吸血鬼,No.299 自称500岁的吸血鬼,1,1,b2f211392295214a9bdc15c8db33359a51440bcf5260223c9dad15e7fae2f0d7,dba4a474790234ff7cc2c2231e5a8869cba6c52cc9e3993e50b8b899613736ef
memoria:190faa0228d631d6,メモリア,记忆结晶资料,No.3 暗闇の魔女の手下,No.3 黑暗的魔女的手下,1,1,190faa0228d631d6da5aa57d5d00fe4ec80e02b9adb67f5f2eda61a5fc6c000c,15fa02feba7e67abab848d031ce6c429c055cb2ed6cb391484eacee9fbc081d6
memoria:6b0fd0bad81b2415,メモリア,记忆结晶资料,No.30 花と心,No.30 花与心,1,1,6b0fd0bad81b24159a16acaf1e38151f89ba435718d558d9995504316f6da146,b2e8842531be24efb6d4384ec6da54347edb9bbc677330ae75310885904d4f23
memoria:c85086e7c8002ebf,メモリア,记忆结晶资料,No.300 お菓子の宝石箱,No.300 点心的宝石箱,1,1,c85086e7c8002ebf0dbbe6e80a79a2d6053bbfaadf77b056d637c4509f709cda,abbe545ca67826c659e00ec2ce2c5702c390d7bf9092057c6b0d06b5343697c9
memoria:ab64ccf409f18aec,メモリア,记忆结晶资料,No.301 不穏な金髪幼女,No.301 不稳的金发幼女,1,1,ab64ccf409f18aec6f36cc305113c61089443e7f80b081b5d7e134cd1f2e38f5,7785663ff8c33004ebdfab7bad9081ef56204455181e32ef44d344f6526f2131
memoria:9fa6e85ae85dc010,メモリア,记忆结晶资料,No.302 あの日の悔い,No.302 那天的悔恨,1,1,9fa6e85ae85dc010f0fd0ac857b9b1c049612554ad380141163207f30dc3575d,abb8f4318a8a1c90f12e747bc24f50dec5f86431dbb447b5f5217f0718e6666c
memoria:a6aa3ee1f564925a,メモリア,记忆结晶资料,No.303 わたくしだけの自由,No.303 只属于我的自由,1,1,a6aa3ee1f564925a32a777d83f5c991fcf5cbee338899175014047570ea4c4dc,8973bbdc7797ec96c676fb134017944cc0a831ca2582e089c835bb0d6d8be243
memoria:d21637514a2acad7,メモリア,记忆结晶资料,No.304 休憩時間は何味？＜アリナ＞,No.304 休憩時間は何味？＜アリナ＞,1,1,d21637514a2acad7fa73e136906341b2107dae4cdbac1fd4a5762094e00b25ad,0cb46978c1e329848782ff569386127ee0358f7a04c6d8a93e5bc107a8aa9d9d
memoria:755b0debcec35a7e,メモリア,记忆结晶资料,No.305 休憩時間は何味？＜灯花＞,No.305 休憩時間は何味？＜灯花＞,1,1,755b0debcec35a7ef66a15e11be5d7dc54d7073f4894bd7003dde1b76c229b2b,0e645a685faf63b35d82976d9813a72d0d5b7a7bac7836747295ad42ae4ede4c
memoria:9f26b1f2cbda70d1,メモリア,记忆结晶资料,No.306 休憩時間は何味？＜ねむ＞,No.306 休憩時間は何味？＜ねむ＞,1,1,9f26b1f2cbda70d1c56fbab627de9316178985d88c68983b26c1f227168d104a,743ad080c115471ac7ecd9149215890e021c30026f24f888dd886cbe4d5c5928
memoria:c0aca672ed99caf0,メモリア,记忆结晶资料,No.307 届かないもの,No.307 无法企及之物,1,1,c0aca672ed99caf099537db248a10f67c4cd952da740193099d8075c4aa27bfe,b1aa41c61e216b8cb73196930ebb0acf82fa694d20df0a5a12d3c8eab31ff008
memoria:a70499e8bb5a5388,メモリア,记忆结晶资料,No.308 彼方への憧れ,No.308 憧憬着彼方,1,1,a70499e8bb5a538897a59622524793cac0dadeb1e53f9d77f42b1fc2c97ae6e5,5ec1efbd86984d931262b1871b48c088adb174c6e3a11df3716dba613426f033
memoria:812b40fcab07414b,メモリア,记忆结晶资料,No.309 時化た枯れ地に安寧を,No.309 为荒芜的不毛之地献上安宁,1,1,812b40fcab07414b79fd47b4d05ea2fa7f9883e38e3b123b646971681e79d4a8,966f41136b438124f75af8aff3a136c9e0f7f9ba4858ee5b2bd4b820374e41b8
memoria:7ce28ccd349da54c,メモリア,记忆结晶资料,No.31 あーしの靴でしょ！,No.31 あーしの靴でしょ！,1,1,7ce28ccd349da54c1fce5f04432e6a483d5e6f16160a9fd11ea665c5b8d076c7,0b18348e09e5fff0c8501c61c23efa882dfb90ef7064452c4c570d6f60ea4b62
memoria:44533be5cd584fce,メモリア,记忆结晶资料,No.310 Three geniuses,No.310 Three geniuses,1,1,44533be5cd584fce82e35155c284aedad77c9a583b618b0b43bda0ea96f977de,f15ae477277eeb8fa809fd99b458565f2e883c7c0ebd9b3cb2ad21fd98578324
memoria:5451bb32b67f02ce,メモリア,记忆结晶资料,No.311 物語が始まる一歩,No.311 故事开始的一步,1,1,5451bb32b67f02ce6e6dd461fb4054fa53fd08ef4a6153db42b28a38b5e946eb,4d48c5faad2b337935f062cdddd638383e4d446d006d015130c3277f7e41242a
memoria:902eb5d994f4380c,メモリア,记忆结晶资料,No.312 賑やかなお隣さん,No.312 热闹的邻居,1,1,902eb5d994f4380ce73e1a4a0f0a8fc41428b8e6b099db572a5015f56ce2da43,b8fa28b0ac0b210536e86ff3e77e77bcc0512729dadefcc8075068b8692608d0
memoria:9122e10976ba24e9,メモリア,记忆结晶资料,No.313 さわっちゃダメ,No.313 不准碰,1,1,9122e10976ba24e92662f5a40ef7b1a0898668d539671879908ecf4dad1bfd85,aa065545d24a689ae7c75c6ca94519fa2b6e1b3e3486511ada180a6873c73eec
memoria:1ba5ff9549542157,メモリア,记忆结晶资料,No.314 イメトレinサーバー,No.314 虚拟训练in服务器,1,1,1ba5ff9549542157493491b35fdacfeee40f9a2312f815840e8e06481a779df0,56463197edc45f0db10612c105eb0bad88dcc7655b39a053536811ce2d747acc
memoria:5f728e322eb7d451,メモリア,记忆结晶资料,No.315 なごみin公園,No.315 平静in公园,1,1,5f728e322eb7d45100db63693052db0df6c6fe70fda634f0e7c78dc171f56ecb,2ca1a2c6ea86a193fd0aab34d75418119743ffdc50513660fb3b7f7203f979b8
memoria:445dff3fa187e607,メモリア,记忆结晶资料,No.316 物語（ウワサ）も知っている,No.316 物語（ウワサ）も知っている,1,1,445dff3fa187e6079c887cd1c3c0c8a4b8ff234f6dff0fa8196c2ea314da884e,7baf384721e2154bba6a13896413b642c9264f15c23fa0a2a615142dc227fca0
memoria:8a9ec4f7de856deb,メモリア,记忆结晶资料,No.317 そこに目を移して,No.317 把目光移向那里,1,1,8a9ec4f7de856deb5287e42d55f15fa28a15f6eb682c6b8a1ae9d8a70e0a24cc,81c1d4113a3e4a5375c9af2a48c860fb9f6e22f4cdd5907b83709b2ef65b1d5a
memoria:70402bfc2f5d607c,メモリア,记忆结晶资料,No.318 お節介なタイミング,No.318 多管闲事的时机,1,1,70402bfc2f5d607ccfce37a555b837464f5eee8254cc084451e2116ac59e102e,5cbb60dc38f6fce5e63c08bfa2c75b23b706ceffea090cb2c50d8d36294298b1
memoria:75dd251a42a24ca9,メモリア,记忆结晶资料,No.319 大嫌いな人が好きな人,No.319 喜欢最讨厌的人的人,1,1,75dd251a42a24ca9f056eb90fc6ad3edb66ea55d3d1afbee2898135e233e7586,cc045670601e736992a51e5ea383a2d931e31f23a77e2306ae2d4efdea65307e
memoria:73660de4fbfeff84,メモリア,记忆结晶资料,No.32 彼の地は遙か遠く…,No.32 彼の地は遙か遠く…,1,1,73660de4fbfeff84273d742d5d35b0d0d0d019f9750770ba8781f64999c4702f,2c151432fd714a30001b3248f98b56d8ee2da36aae78cd5413cba859dd793a5a
memoria:bcd1ddb00ebb2603,メモリア,记忆结晶资料,No.320 自然から力をもらって,No.320 从自然中获得力量,1,1,bcd1ddb00ebb2603b68b355292fd304cc8c778f632b10f4ed3d5f8488f72bc4d,6fa21c075f52cebd1bf5ab16b64393166191cabb27fc725ba8a2e15ed0740385
memoria:e9338240a63f6b91,メモリア,记忆结晶资料,No.321 伸るか反るか,No.321 成败在此一举,1,1,e9338240a63f6b91a49e0064d6cbde6bb9e9317f91975959405b9c0f866b2757,9f93221e01c2dca50394116ce45210bc96f14e57e0cebfeb237274b16eea8e5d
memoria:17bf2b6d82da4501,メモリア,记忆结晶资料,No.322 ブロンド美少女の霊,No.322 金发美少女幽灵,1,1,17bf2b6d82da4501ea7ab40e42aed665ca8695ab8b20ceb9049b76bc440268d1,b5812066611487b6615db74bbbfe7932a8097f5f0f847aec5effabe33133d56b
memoria:baa107cef1aa7bab,メモリア,记忆结晶资料,No.323 突如届いた石×200,No.323 突如其来的魔法石×200,1,1,baa107cef1aa7bab795c38a5497c63a203689806f67cf07d630b3e3d1226f422,0585409ed92c1572fa11df74054d341e5e2d4d471977498ca1a0220124855943
memoria:d8e758efafdcc447,メモリア,记忆结晶资料,No.324 色とりどりの私たち,No.324 多彩的我们,1,1,d8e758efafdcc447a1beec1a8f60973bd6a0f8e20bd1dfe18f8e274e1c103ec7,96ed98678d9c3255c8b4a63918fed4d897bd704a85e650c8115766a5ebc77c9d
memoria:2c7a3410340bca23,メモリア,记忆结晶资料,No.325 変わらず賑やかなお隣さん,No.325 仍旧热闹的邻居,1,1,2c7a3410340bca230ccb16e8f37b4d36e576e40525163c23649a43ba409f0c6f,903c541dab2f842dc820fbeb6d6e414c8b70bb7f9c5e13d64597ba7bfcadc19f
memoria:b8c6e205f3a86098,メモリア,记忆结晶资料,No.326 進路希望調査表,No.326 進路希望調査表,1,1,b8c6e205f3a8609822c3c97a8e8006dac9baa54ca99b0bc0166912b9b0a96455,63de7a65a435375eabadd4f0b75abb1a985e879ed1e42c883de34026b5e11e6e
memoria:b65323a2a9ae3747,メモリア,记忆结晶资料,No.327 願いで満ちた世界だから,No.327 因为是充满愿望的世界,1,1,b65323a2a9ae3747d1153438782c286a3bda7f31920dfb3537eabf47b2750208,e05d769ce6dd23e0e155814cc741e493820a5f6a8b83c8a0d7f58979e3781917
memoria:1a393e16bc655f8b,メモリア,记忆结晶资料,No.328 どんなわたしになるのかな？,No.328 どんなわたしになるのかな？,1,1,1a393e16bc655f8bbb071810f31c4b0d282727e1253e580fce3d15b5843f4db7,2094b7dfda35df1cc7e9787c61ccc3650c1d6194d146cdf25c8aaf9fb488ab92
memoria:859909a288a8a6d2,メモリア,记忆结晶资料,No.329 あの子がまぶしすぎて,No.329 那孩子太过耀眼,1,1,859909a288a8a6d21c12b8e1024e543876ab72463bf3dc3af2eabc4eb19421e2,9bfabe69f415a7d257378471a993c698b7db546b0306d9c4524b2327b74cbb9b
memoria:3f26d905d9be273d,メモリア,记忆结晶资料,No.33 ラブリーあきらルーム,No.33 Lovely Akira Room,1,1,3f26d905d9be273d3f4907f5d9e38b7a6ef0c58966d3d27b68f365325194bfcf,1668be03bf395a11afe7bd423e442537002ddd6c589df5c849bf76428d353e06
memoria:5e47ceaef179cbd4,メモリア,记忆结晶资料,No.330 未来への決意を,No.330 将通往未来的决意,1,1,5e47ceaef179cbd473231a684794bd8dfabadd4509b01eabd390a609bb089cc7,65f5ec13c01295af9d03107370368daef7d919a5dde54b372093c527aacb33c6
memoria:9c80097cc286031e,メモリア,记忆结晶资料,No.331 たとえ道を間違えても,No.331 就算选错了道路,1,1,9c80097cc286031e7355d4d9b9a438c30f86b3065ef90fe38d88d1e562bf29ed,0f6035a1fe045abcb0cd51d6ac6039c705c1d01b44011b419c248457bb1c2748
memoria:20ea66c79abb46bf,メモリア,记忆结晶资料,No.332 漆黒のインク,No.332 漆黑的墨水,1,1,20ea66c79abb46bfd8b6283fdbc89bb970c8e3669864b48fee06da2f68c9b8ae,f7762c824b07c6c1c4b38c2215622aff01cb15cc92d60d34e66dc6c49b38dfe2
memoria:b2e18ec8982f2b35,メモリア,记忆结晶资料,No.333 背中を合わせて,No.333 重叠起背影,1,1,b2e18ec8982f2b35e830e5e597474e8030ae3384236145a32b4ac0f636611170,6e9a0ddecfbf69d3bf1cd1b963bd03cebf5c7e0fd237fe2f1b3202d2463c7332
memoria:59cf7be294cada23,メモリア,记忆结晶资料,No.334 待ち人,No.334 等待的人,1,1,59cf7be294cada23976f78b21a41077e16d5ca490ed1dbf48b8f667e32dce477,57657ff9f01ca6c007dedd8e0dca2f2ba95fd965ec9ccd962fb831d7626bd728
memoria:6ad71fc1257ce214,メモリア,记忆结晶资料,No.335 残照,No.335 残照,1,1,6ad71fc1257ce2147fe46d65bc08979edae721d73e6956fe03df2e2da1362275,3395ea489b62b91ba85f71b397278f3846c4b3479865867afb18fcc156896e4a
memoria:9c6851c361e739ec,メモリア,记忆结晶资料,No.336 紅い躑躅のもとで,No.336 在红杜鹃下,1,1,9c6851c361e739ec5dedc400d93680564e488295141d2065b50f329cac62663a,128d91c420c00d8bc599c70eca1c012c5e0d12dc8663873ef6d62a4bc86cb469
memoria:e0ee6246f823968d,メモリア,记忆结晶资料,No.337 白い椿のもとで,No.337 在白茶花下,1,1,e0ee6246f823968dd2bd3bf34003bba861ddb2fbe6e9ec64b91e8fa8a8ae8b3e,a88c2efba1c1cddbbfe5b3b6457dc628d0f73887f386d451a8f67034e575d32f
memoria:6c83e602b538c563,メモリア,记忆结晶资料,No.338 また明日も花咲く,No.338 明日又会花开,1,1,6c83e602b538c56363cc7aa30cb4e2e4d89fbde8054d5b32aa6dfa0430fe7c10,2678af22f0da9e0c5681eed7f0c36a8fef7984831102d4812957d808ced88911
memoria:c096db8df430cf97,メモリア,记忆结晶资料,No.339 こっちは任せて！,No.339 こっちは任せて！,1,1,c096db8df430cf97ff9adb612f19cfe5bf7eba6c29e102456d1cc8b1f09fccd1,48db35805a4d4059c614e4037f28d3f100136319a90d3f60392dbacf21e89d15
memoria:dc4885faa6b8f6be,メモリア,记忆结晶资料,No.34 未来の三ツ星シェフ,No.34 未来的三星主厨,1,1,dc4885faa6b8f6be55717ea5ec1de564e59e3a01c5fab62e20e48ea61597f028,0ec5b175e95661b45fe1b97e77b252872e3dc1e8751ad6b560beb2c1f45523df
memoria:675b9e99c9ff437e,メモリア,记忆结晶资料,No.340 大切なお友達からのメッセージ,No.340 来自重要的朋友的消息,1,1,675b9e99c9ff437ed9342be43363f94d6a3d0b5f780aa975a62684d7b98921bc,edc4875d0b58f21c5c571335843f28493c135b9c3af0aefe02d30142ff43c9f5
memoria:34162676f460d7eb,メモリア,记忆结晶资料,No.341 アイドルで魔法少女だから,No.341 是偶像也是魔法少女呢,1,1,34162676f460d7eb7e00461705bddf7886fdaf46bbb86dae7454e5223f3e0e16,11731cd3a5ae88cc7d6cc0e328f4afaf6b7a265e6ca7274afa703ace598c6c49
memoria:9d7b6dca632f2475,メモリア,记忆结晶资料,No.342 休日は美術館へ,No.342 休息日到美术馆,1,1,9d7b6dca632f2475056c6aae3d0a678e0fe614a50c1b41fae52c48a9ae47214c,dc8d80b8644f2a4afc76834f841d6ab0b16915825b58c8d61223a9a6ae4245c5
memoria:4c28e52192392821,メモリア,记忆结晶资料,No.343 皆さんに会える場所,No.343 能和大家见面的地方,1,1,4c28e521923928219a51d4761506455aec5758c91b3606a69fa30d93a554e68e,00feeb8679100bbda5b305f1f7d157f4fc431a77ab38809d17c881c4252fbce9
